    0.19262E-02    0.24328E+00    0.39576E-08    0.23160E-08   -0.44880E-05    0.22656E-11   -0.70560E-06   -0.37705E-10
    0.19262E-02    0.26267E+00    0.41297E-08    0.24384E-08   -0.44403E-05    0.25297E-11   -0.80698E-06   -0.36103E-10
    0.19262E-02    0.28355E+00    0.42883E-08    0.25578E-08   -0.43864E-05    0.28068E-11   -0.92016E-06   -0.34361E-10
    0.19262E-02    0.30614E+00    0.44294E-08    0.26726E-08   -0.43257E-05    0.30936E-11   -0.10462E-05   -0.32478E-10
    0.19262E-02    0.33066E+00    0.45484E-08    0.27807E-08   -0.42572E-05    0.33854E-11   -0.11862E-05   -0.30457E-10
    0.19262E-02    0.35739E+00    0.46404E-08    0.28796E-08   -0.41801E-05    0.36759E-11   -0.13410E-05   -0.28302E-10
    0.19262E-02    0.38665E+00    0.47000E-08    0.29667E-08   -0.40931E-05    0.39570E-11   -0.15117E-05   -0.26027E-10
    0.19262E-02    0.41882E+00    0.47216E-08    0.30388E-08   -0.39953E-05    0.42187E-11   -0.16987E-05   -0.23650E-10
    0.19262E-02    0.45437E+00    0.46999E-08    0.30925E-08   -0.38853E-05    0.44489E-11   -0.19022E-05   -0.21196E-10
    0.19262E-02    0.49386E+00    0.46299E-08    0.31244E-08   -0.37615E-05    0.46340E-11   -0.21220E-05   -0.18696E-10
    0.19262E-02    0.53798E+00    0.45082E-08    0.31311E-08   -0.36222E-05    0.47589E-11   -0.23568E-05   -0.16192E-10
    0.19262E-02    0.58757E+00    0.43328E-08    0.31096E-08   -0.34653E-05    0.48085E-11   -0.26044E-05   -0.13729E-10
    0.19262E-02    0.64366E+00    0.41047E-08    0.30580E-08   -0.32883E-05    0.47687E-11   -0.28611E-05   -0.11356E-10
    0.19262E-02    0.70754E+00    0.38281E-08    0.29757E-08   -0.30876E-05    0.46284E-11   -0.31216E-05   -0.91225E-11
    0.19262E-02    0.78085E+00    0.35113E-08    0.28643E-08   -0.28582E-05    0.43813E-11   -0.33787E-05   -0.70745E-11
    0.19262E-02    0.86566E+00    0.31663E-08    0.27280E-08   -0.25928E-05    0.40278E-11   -0.36229E-05   -0.52488E-11
    0.19262E-02    0.96466E+00    0.28082E-08    0.25739E-08   -0.22799E-05    0.35764E-11   -0.38427E-05   -0.36705E-11
    0.19262E-02    0.10814E+01    0.24546E-08    0.24121E-08   -0.19009E-05    0.30445E-11   -0.40249E-05   -0.23509E-11
    0.19262E-02    0.12204E+01    0.21230E-08    0.22549E-08   -0.14265E-05    0.24589E-11   -0.41547E-05   -0.12878E-11
    0.19262E-02    0.13881E+01    0.18293E-08    0.21138E-08   -0.81051E-06    0.18554E-11   -0.42148E-05   -0.46831E-12
    0.19262E-02    0.15930E+01    0.15851E-08    0.19921E-08    0.12328E-07    0.12779E-11   -0.41746E-05    0.12781E-12
    0.19262E-02    0.18475E+01    0.13905E-08    0.18536E-08    0.10987E-05    0.77118E-12   -0.39317E-05    0.52569E-12
    0.19262E-02    0.21689E+01    0.12114E-08    0.14615E-08    0.23283E-05    0.35057E-12   -0.30883E-05    0.75365E-12
    0.19262E-02    0.25835E+01    0.93820E-09   -0.60234E-11    0.29207E-05    0.10655E-13   -0.90337E-06    0.77816E-12
